2012 12 02    6.89   -0.45   -2.34    4.42   -2.47    0.33              0.58              0.58              -999              2.54
2012 12 03    8.34   -1.35   -2.65    2.67   -5.66   -0.79              0.18              0.18              -999              0.78
2012 12 04    8.11   -6.39  -10.25   -2.39  -10.49   -6.69              0.66              0.66              2.99              2.91
2012 12 05    9.01   -5.73   -8.22   -0.33   -9.34   -5.49              0.25              0.25              -999              1.08
2012 12 06   10.13   -8.66  -11.67   -4.57  -14.70   -8.79              0.51              0.51              2.95              2.21
2012 12 07    7.54   -5.80   -7.27   -2.05   -9.59   -5.77              0.22              0.22              -999              0.96
2012 12 08    7.85  -11.59  -14.17   -7.52  -15.37  -11.62              0.52              0.52              2.94              2.22
2012 12 09    8.57  -14.39  -15.88   -9.81  -18.38  -14.25              0.54              0.54              2.92              2.30
2012 12 10   10.05  -13.54  -13.58   -5.77  -15.82  -12.06              0.60              0.60              2.91              2.59
2012 12 11   10.26  -13.59  -11.93   -4.63  -14.89  -10.76              0.57              0.57              2.90              2.40
2012 12 12    9.73  -11.60  -11.03   -3.81  -13.54   -9.42              0.60              0.60              2.91              2.53
2012 12 13   11.25   -7.47   -6.89    0.91  -10.34   -4.68              0.55              0.55              2.78              2.34
2012 12 14    4.28   -0.70   -1.24    1.72   -2.56    0.19              0.11              0.11              -999              0.46
2012 12 15    7.64    0.05   -0.06    4.89   -2.75    0.96              0.33              0.33              -999              1.39
2012 12 16    8.76   -1.55   -3.20    4.11   -4.65   -0.67              0.46              0.46              -999              1.96
2012 12 17   11.02   -4.04   -5.91    0.64  -10.38   -3.88              0.55              0.55              -999              2.27
2012 12 18    9.61  -11.20  -13.50   -5.45  -15.06  -11.11              0.65              0.65              2.88              2.77
2012 12 19   10.89  -12.32  -14.51   -5.95  -16.85  -11.92              0.67              0.67              2.86              2.86
2012 12 20   11.67   -8.41  -10.34   -1.47  -13.14   -7.43              0.63              0.63              -999              2.63
2012 12 21    6.13   -3.97   -4.95    0.40   -5.74   -3.20              0.27              0.27              -999              1.15
2012 12 22    9.82   -7.07   -8.93   -1.58  -11.41   -6.93              0.34              0.34              -999              1.41
2012 12 23    7.28  -11.89  -15.05   -9.35  -16.63  -12.33              0.65              0.65              -999              2.68
2012 12 24   10.08  -12.78  -14.91   -8.42  -18.50  -12.92              0.66              0.66              2.88              2.81
2012 12 25   11.99  -11.62  -14.80   -6.20  -18.19  -11.80              0.61              0.61              2.87              2.59
2012 12 26   11.53  -15.72  -18.10   -8.78  -20.31  -15.12              0.66              0.66              2.90              2.84
2012 12 27   12.02  -10.02  -12.99   -3.43  -15.44   -9.35              0.63              0.63              2.87              2.61
2012 12 28    7.67   -3.84   -4.90    0.72   -6.95   -3.37              0.24              0.24              -999              1.01
2012 12 29    5.88   -3.04   -2.96    0.27   -5.61   -2.60              0.20              0.20              -999              0.86
2012 12 30    9.00  -10.22  -13.33   -6.65  -15.65  -10.47              0.54              0.54              -999              2.29
2012 12 31    9.59  -13.43  -14.23   -7.94  -17.53  -12.65              0.56              0.56              2.89              2.36
2013 01 01    8.96   -7.89   -8.98   -3.53  -12.49   -7.86              0.32              0.32              -999              1.38
2013 01 02    8.08  -15.31  -17.42  -11.30  -19.37  -15.37              0.51              0.51              2.76              2.17
2013 01 03   11.45  -19.44  -19.04  -11.16  -22.61  -17.86              0.55              0.55              2.79              2.34
2013 01 04   12.50  -18.00  -16.80   -8.12  -20.62  -15.36              0.56              0.56              2.81              2.38
2013 01 05   11.63  -12.81  -11.62   -3.87  -15.50  -10.63              0.46              0.46              2.76              1.99
2013 01 06    9.38  -13.04  -13.19   -5.01  -14.39  -11.15              0.54              0.54              2.81              2.37
2013 01 07    9.50  -12.28  -12.57   -5.14  -14.64  -10.20              0.47              0.47              2.77              2.04
2013 01 08   11.63  -11.21  -11.27   -3.36  -15.00   -9.46              0.56              0.56              2.80              2.45
2013 01 09   10.00  -15.59  -15.99   -8.55  -18.56  -14.30              0.63              0.63              2.89              2.74
2013 01 10   12.64  -16.19  -15.55   -6.89  -19.53  -13.27              0.58              0.58              2.89              2.62
2013 01 11   11.87   -9.80   -9.76   -1.85  -13.72   -8.03              0.50              0.50              2.84              2.26
2013 01 12    8.12   -5.77   -4.94    0.89   -7.22   -3.89              0.30              0.30              -999              1.35
2013 01 13    9.84   -6.58   -6.91    1.04   -8.80   -4.93              0.36              0.36              -999              1.67
2013 01 14   10.89   -9.56   -8.75   -0.04  -10.93   -6.65              0.42              0.42              -999              1.93
2013 01 15    9.55   -9.68   -8.89   -2.16  -11.71   -6.92              0.41              0.41              -999              1.94
2013 01 16    7.83   -7.52   -8.15   -1.85   -9.67   -6.54              0.35              0.35              -999              1.64
2013 01 17    9.65   -9.47  -10.35   -3.58  -13.23   -8.99              0.50              0.50              -999              2.35
